Sales Doc;Item;Material;Material entered;Matl Group;Description;ItCa;DlI;BilRl;Rj;Product hierarchy;UoM;Conversion factor;BUn;POitem;Customer Material Number;Usage;Overdel Tol;Underdel Tol;Dv;BusA;Prb;Net value;Curr;Order Quantity;Required deliv qty;Cumul confirmed qty;SU;Gross weight;Net weight;WUn;U;ComRl;DPrio;Plnt;ShPt;Route;Created on;Created by;Time;BOM key dt;Net price;per;UoM;Ret;AAG;OK;Cost;Value of invgross;Value w/o freight;Value of all bills;Freight cost;Subtotal 5;Bonus paid;Chngd on;Profit Ctr;MG 2;MG 3;MG 4;MG 5;Reasn;S;Credit price;Credit active;Exch rate;MPr;PrCat;Cost Est No;Costing Variant;Tax amount;Distance;Dis;Order Reason;Supplying plant;Minimum Quantity;Maximum Quantity;Max load size;Min load size;First Load
3405048;2820;000000000001459742;000000000075537879;028620;are web they ending or with of;lc83;;A;;552203964297;MIN;1;MIN;002820;suspense ill list probably who;B0B;-4;-4;40;5725;30;84.668,83;US;283,800;283,800;283,800;MIN;0,000;0,000;TO;;;3;5725;5725;GB5123;2127-12-22;Wolfe.Alisha;01:00:00;;142,52;60;MIN;;56;;27433.48;5.878,07;3.948,79;6,91;84.668,83;22.661,38;14.557,37;2241-11-07;0608960548;;B16;;B32;;;27,63;X;1;;U;0;;16.933,77;7,633;KM;02;;26,604;18,211;7,870;0,447;2127-12-28
3405049;2830;000000000001459742;000000000075537879;028620;are web they ending or with of;lc83;;C;;552203964297;MIN;1;MIN;002830;suspense ill list probably who;B0B;4;4;10;8010;100;58.639,64;EUR;354,100;354,100;354,100;MIN;0,000;0,000;TO;;;3;8010;8010;GB9267;2128-02-15;Vincent.Tristan;01:00:00;;-20,53;60;MIN;;27;;32833.79;7.689,54;3.830,53;6,92;58.639,64;25.950,26;13.948,89;2242-03-02;0063406664;;;;B32;;;103,82;X;1;;;105234601;PPC4;11.727,93;17,280;KM;02;;22,056;9,835;4,917;0,393;2128-02-19
3405050;2840;000000000041113216;000000000062307776;018183;keys plane came something island;my19;;A;;070488403304;M3;1;M3;002840;to came hat days lots sits captain;B0B;2;2;10;3065;70;147.995,72;EUR;326,500;326,500;326,500;M3;0,326;0,326;KG;X;;3;3065;3065;GB7698;2128-01-09;Vincent.Tristan;01:00:00;;-16,94;1;M3;;27;;33585.3;7.943,54;3.032,07;6,90;147.995,72;32.829,59;13.294,03;2242-01-26;0063406664;;;;B32;;;-36,54;X;1;A;;101540587;PPC4;29.599,14;4,588;MI;02;;20,077;11,033;11,217;0,491;2128-01-09
3405050;2850;000000000064927148;;006427;rabbit waited room white sofa ghost;ac77;;;;520591867149;TO;1;TO;002850;island this to rescue no pique;B0B;0;0;10;7234;70;147.995,72;EUR;399,600;399,600;399,600;TO;399,600;399,600;TO;;;3;7234;7234;GB0761;2128-02-17;Rice.Mary ann;01:00:00;;8,50;1;TO;;18;;32195.6;6.722,58;4.847,20;6,94;147.995,72;31.818,89;12.610,94;2242-03-06;0110380343;;;;B32;;;168,16;X;1;A;;107226208;PPC4;29.599,14;15,730;MI;01;;13,278;15,928;8,039;0,898;2128-02-18
3405050;2860;000000000017812451;000000000074620570;068079;island write trees pique found;xu41;X;;;988767432039;M3;1;M3;002860;to text end hatch generated crash;B0B;0;0;80;7234;70;147.995,72;EUR;354,000;354,000;354,000;M3;814,200;814,200;TO;X;;3;7234;7234;GB2841;2128-02-25;Rice.Mary ann;01:00:00;;-10,68;1;M3;;79;;22748.82;6.657,05;3.284,16;6,91;147.995,72;24.493,75;13.332,67;2242-03-09;0327880860;;B00;;B72;;;143,81;X;1;A;;0;;29.599,14;11,061;MI;02;;23,294;22,969;7,560;0,376;2128-03-04
3405050;2870;000000000072184333;;050249;found window constantly visions;bd25;;C;;854138043560;MIN;1;MIN;002870;speed sidekick leader it ends lots;B0B;-1;-1;10;8392;70;147.995,72;EUR;349,900;349,900;349,900;MIN;0,000;0,000;TO;;;3;8392;8392;GB1816;2128-01-19;Rice.Mary ann;01:00:00;;-67,61;60;MIN;;79;;27991.0;7.568,64;2.500,24;6,94;147.995,72;34.635,99;14.847,61;2242-01-18;0788285917;;B00;;B72;;;44,51;X;1;;;0;;29.599,14;6,119;MI;01;;14,670;19,366;6,708;0,669;2128-01-29
3405050;2880;000000000058331245;;020727;speed constantly it fire in sill;ip32;;;;854138043560;MIN;1;MIN;002880;pull pique sacrifice demanded of;B0B;3;3;10;8392;70;147.995,72;EUR;425,200;425,200;425,200;MIN;0,000;0,000;TO;;;3;8392;8392;GB4121;2128-03-04;Rice.Mary ann;01:00:00;;110,73;60;MIN;;79;;28643.4;7.861,97;4.753,93;6,89;147.995,72;24.191,91;13.260,39;2242-02-08;0779082721;;;;B72;;;28,03;X;1;;;0;;29.599,14;0,390;KM;03;;10,266;19,992;8,069;0,456;2128-03-06
3405050;2890;000000000077318155;000000000076740186;050701;demanded constantly died waited;xm84;X;;;854138043560;M3;1;M3;002890;trees window do to pull island;B0B;3;3;70;1026;70;147.995,72;GBP;445,300;445,300;445,300;M3;0,445;0,445;KG;;;3;1026;1026;GB7866;2128-02-12;Rice.Mary ann;01:00:00;;-27,60;1;M3;;79;;24916.93;7.543,86;3.096,23;6,93;147.995,72;28.260,19;15.274,22;2242-03-09;0042462166;;B75;;B72;;;-15,53;X;1;A;;0;;29.599,14;9,617;MI;03;;22,486;16,464;7,900;0,807;2128-02-14
3405050;2900;000000000077318155;000000000076740186;050701;demanded constantly died waited;xm84;;;;904522490018;M3;1;M3;002900;trees window do to pull island;B0B;2;2;60;2477;70;147.995,72;GBP;381,300;381,300;381,300;M3;0,381;0,381;KG;X;;3;2477;2477;GB1834;2128-01-18;Rice.Mary ann;01:00:00;;128,09;1;M3;;97;;37148.59;7.406,68;2.888,03;6,95;147.995,72;26.678,89;14.104,83;2242-01-09;0272134539;;B75;;B72;ZGB1;;81,15;X;1;A;;115139410;PPC4;29.599,14;4,031;KM;01;;20,521;12,424;6,836;0,448;2128-01-21
3405050;2910;000000000079946048;000000000071391038;010403;came have sidekick throw show list;ai97;;A;;904522490018;TO;1;TO;002910;came enter it died rabbit dad while;B0B;-3;-3;60;9635;70;147.995,72;GBP;388,000;388,000;388,000;TO;388,000;388,000;TO;;;3;9635;9635;GB1754;2127-12-10;Rice.Mary ann;01:00:00;;198,03;1;TO;;16;;22400.06;7.039,80;4.055,46;6,95;147.995,72;35.982,88;14.371,40;2241-11-11;0272134539;;B84;;B81;;;97,58;X;1;A;;0;;29.599,14;11,796;KM;03;;17,829;16,384;5,921;0,435;2127-12-14
3405050;2920;000000000046134954;000000000079863444;017146;lock pull through they hatch waited;ya02;;A;;904522490018;TO;1;TO;002920;we will want boon ending else hid;B0B;5;5;80;9635;70;147.995,72;EUR;363,200;363,200;363,200;TO;363,200;363,200;TO;;B;3;9635;9635;GB8362;2128-03-24;Sanders.April;01:00:00;;213,49;1;TO;;25;;31229.42;6.868,40;2.697,55;6,92;147.995,72;28.080,26;14.459,85;2242-01-04;0272134539;;B84;;B32;;;57,06;X;1;A;J;108278855;PPC4;29.599,14;17,201;MI;02;;25,518;28,687;6,851;0,430;2128-03-28
3405050;2930;000000000046134954;000000000079863444;017146;lock pull through they hatch waited;ya02;;C;;904522490018;KG;1;KG;002930;we will want boon ending else hid;B0B;0;0;80;9635;70;147.995,72;EUR;255,800;255,800;255,800;KG;0,256;0,256;TO;;B;3;9635;9635;GB7694;2128-02-05;England.Tessa;01:00:00;;10,18;1;KG;;72;;28960.71;6.180,35;3.698,05;6,84;147.995,72;27.119,50;13.562,57;2242-02-16;0272134539;;;;B53;;;-66,67;X;1;A;J;0;;29.599,14;8,775;MI;01;;15,121;15,512;3,824;0,279;2128-02-05
3405051;2940;000000000077200857;000000000076254258;032153;red of it hat probably island dad;cq45;;C;;904522490018;M3;1;M3;002940;they crash with people sacrifice;B0B;-11;-11;10;2884;100;110.233,44;US;454,900;454,900;454,900;M3;1.046,270;1.046,270;TO;;;3;2884;2884;GB1310;2128-01-17;England.Tessa;01:00:00;;142,17;1;M3;;72;;26003.33;7.164,65;2.717,62;6,92;110.233,44;44.727,75;14.480,99;2242-02-01;0617070113;;;;B97;;;151,56;X;1;A;;109284548;PPC4;22.046,69;6,159;KM;02;;22,549;23,837;3,907;0,035;2128-01-19
3405051;2950;000000000020663153;000000000079941730;084961;in a open lost from hat smoke about;kx46;;A;;904522490018;M3;1;M3;002950;captain throw so was visions secretly;B0B;2;2;0;2884;100;110.233,44;EUR;400,800;400,800;400,800;M3;921,840;921,840;TO;X;;3;2884;2884;GB3604;2128-01-25;Guy.Dawn;01:00:00;;136,16;1;M3;;55;;31805.58;6.870,65;4.736,64;6,93;110.233,44;29.938,19;14.838,08;2242-02-03;0617070113;;B38;;B26;;;50,69;X;1;;;116051474;PPC4;22.046,69;14,978;KM;01;;14,275;19,033;6,182;0,336;2128-01-29
3405052;2960;000000000050380469;;031250;secretly fire window hot light;in20;;A;;904522490018;M3;1;M3;002960;we speed about where world we came;B0B;1;1;10;2950;20;128.285,42;EUR;571,200;571,200;571,200;M3;1.313,760;1.313,760;TO;X;;3;2950;2950;GB6589;2128-01-04;Guy.Dawn;01:00:00;;74,39;1;M3;;14;;29390.6;6.606,25;3.466,65;6,92;128.285,42;20.132,74;12.843,57;2241-12-18;0807092674;;B46;;B26;;;127,81;X;1;;;0;;25.657,08;10,038;MI;03;;18,903;5,123;5,865;0,423;2128-01-11
3405052;2970;000000000050380469;;031250;secretly fire window hot light;in20;;C;;904522490018;TO;1;TO;002970;we speed about where world we came;B0B;-4;-4;50;2950;20;128.285,42;EUR;430,700;430,700;430,700;TO;430.700,000;430.700,000;KG;X;;3;2950;2950;GB1837;2128-02-27;Guy.Dawn;01:00:00;;179,83;1;TO;;14;;28057.7;6.343,99;2.643,06;6,92;128.285,42;30.278,61;13.310,81;2242-01-16;0630391789;;B46;;B26;;;-18,48;X;1;;J;0;;25.657,08;20,469;KM;03;;15,195;20,349;4,874;0,397;2128-02-28
3405052;2980;000000000067044045;000000000070529393;005466;days hot have something where want;mg02;;A;;686066565946;TO;1;TO;002980;;B0B;2;2;50;3021;20;128.285,42;GBP;435,700;435,700;435,700;TO;435,700;435,700;TO;X;;3;3021;3021;GB0121;2128-03-09;Guy.Dawn;01:00:00;;26,18;1;TO;;54;;23028.43;5.775,60;4.339,29;6,92;128.285,42;40.162,42;14.295,10;2242-02-22;0574104246;B69;;;B26;;;53,95;X;1;A;J;100174641;PPC4;25.657,08;20,431;MI;03;;17,149;15,432;8,522;0,549;2128-03-09
3405052;2990;000000000037488332;000000000065790721;052552;books a keys this what window or maybe;oc67;;A;;727341554577;KG;1;KG;002990;;B0B;-2;-2;50;4077;20;128.285,42;US;240,800;240,800;240,800;KG;240,800;240,800;KG;;;3;4077;4077;GB3499;2128-02-21;Guy.Dawn;01:00:00;;49,86;1;KG;;96;;24858.73;7.984,63;4.234,16;6,91;128.285,42;27.922,65;14.068,12;2242-02-26;0609120111;B85;;;B43;;;-12,86;X;1;A;J;0;;25.657,08;5,147;MI;03;;21,816;23,596;5,396;0,715;2128-02-21
3405052;3000;000000000076443110;000000000073623171;040459;wicket light in end out as much;zf64;;C;;727341554577;KG;1;KG;003000;else visions came assert white;B0B;7;7;50;4077;20;128.285,42;GBP;374,900;374,900;374,900;KG;0,375;0,375;TO;;;3;4077;4077;GB2149;2128-01-09;Gay.Tabitha;01:00:00;;89,61;1;KG;;88;;30333.98;7.509,62;5.284,65;6,93;128.285,42;34.045,83;13.987,09;2242-01-25;0606597861;B85;;;B43;;;166,15;X;1;A;P;110022449;PPC4;25.657,08;8,561;MI;03;;16,319;15,043;7,114;0,328;2128-01-17
3405052;3010;000000000076443110;000000000073623171;040459;wicket light in end out as much;zf64;;A;;877127364093;KG;1;KG;003010;else visions came assert white;B0B;0;0;70;2136;20;128.285,42;EUR;368,900;368,900;368,900;KG;0,369;0,369;TO;X;;3;2136;2136;GB5588;2128-02-15;Donovan.Brittany;01:00:00;;-66,01;1;KG;;72;;28605.45;6.550,22;4.456,27;7,00;128.285,42;26.955,87;14.319,76;2242-01-20;0620690214;B85;B72;;B43;;;20,31;X;1;A;H;100502598;PPC4;25.657,08;12,589;MI;02;;14,547;18,411;6,633;0,164;2128-02-15
3405052;3020;000000000076443110;000000000073623171;040459;wicket light in end out as much;zf64;;A;;984308738995;KG;1;KG;003020;else visions came assert white;B0B;3;3;70;7897;20;128.285,42;US;340,000;340,000;340,000;KG;0,340;0,340;TO;;;3;7897;7897;GB1419;2127-12-16;Donovan.Brittany;01:00:00;;120,07;1;KG;;72;;23050.39;7.442,10;3.341,48;6,90;128.285,42;27.012,39;14.247,50;2241-11-09;0004384636;;B72;B88;B51;;;62,98;X;1;A;S;0;;25.657,08;2,308;MI;02;;11,214;25,291;10,661;0,395;2127-12-17
3405052;3030;000000000048226755;000000000072373826;034399;to open ending white numbers something;qm77;;A;;984308738995;KG;1;KG;003030;end who will had as ghost keys;B0B;1;1;40;9103;20;128.285,42;GBP;465,300;465,300;465,300;KG;0,465;0,465;TO;X;;3;9103;9103;GB0138;2127-12-23;Cochran.Kathy;01:00:00;;23,45;1;KG;;35;;29698.53;7.341,43;4.228,24;6,95;128.285,42;34.793,04;14.535,75;2241-11-15;0385672642;;B72;B88;B59;;;62,43;X;1;;Z;109983332;PPC4;25.657,08;-0,120;KM;03;;17,583;20,752;7,412;0,424;2127-12-23
3405052;3040;000000000033737421;000000000072651635;079823;in man room cold banging open it;ea16;;C;;984308738995;KG;1;KG;003040;show to hat with came what sofa;B0B;-2;-2;20;1512;20;128.285,42;EUR;428,200;428,200;428,200;KG;428,200;428,200;KG;;;3;1512;1512;GB6716;2128-01-11;Cochran.Kathy;01:00:00;;47,46;1;KG;;25;;22920.05;4.555,51;2.851,34;6,89;128.285,42;30.247,56;14.914,47;2242-01-27;0385672642;;B72;B88;B59;;;-50,86;X;1;A;Z;109340870;PPC4;25.657,08;19,849;MI;01;;13,164;24,881;13,303;0,125;2128-01-19
3405052;3050;000000000018770406;000000000073809984;056233;code boon of to in suspense world;oh13;;;;047742843453;M3;1;M3;003050;;B0B;4;4;20;2464;20;128.285,42;EUR;389,800;389,800;389,800;M3;0,390;0,390;KG;;;3;2464;2464;GB9742;2127-12-07;Cochran.Kathy;01:00:00;;244,98;1;M3;;25;;26683.93;6.180,94;4.756,41;6,92;128.285,42;35.072,83;13.663,19;2241-12-18;0449579145;;B84;;B59;;;-62,30;X;1;;C;0;;25.657,08;6,635;MI;02;;19,428;7,813;6,430;0,339;2127-12-07
3405052;3060;000000000018770406;000000000073809984;056233;code boon of to in suspense world;oh13;;;;052635755818;MIN;1;MIN;003060;;B0B;0;0;50;2464;20;128.285,42;US;439,000;439,000;439,000;MIN;0,439;0,439;KG;;;3;2464;2464;GB9419;2127-11-27;Cain.Albert;01:00:00;;-27,82;60;MIN;;25;;25858.55;6.150,60;3.484,81;6,91;128.285,42;28.677,81;13.486,87;2241-11-18;0002714467;;;;B56;;;121,22;X;1;;Q;120595419;PPC4;25.657,08;0,081;KM;02;;15,222;13,865;3,974;0,273;2127-12-04
3405052;3070;000000000073561246;000000000064648260;048099;waited hid text badly died while;lx59;;C;;052635755818;TO;1;TO;003070;hat out do of when automatically;B0B;3;3;60;4354;20;128.285,42;GBP;359,600;359,600;359,600;TO;359,600;359,600;TO;;;3;4354;4354;GB0942;2128-02-18;Cain.Albert;01:00:00;;3,60;1;TO;;15;;23072.62;6.545,99;3.374,98;6,88;128.285,42;26.873,75;14.843,56;2242-03-18;0223467074;;;;B28;;;-30,89;X;1;A;;120509656;PPC4;25.657,08;6,509;MI;03;;26,722;19,427;5,686;0,761;2128-02-23
3405053;3080;000000000073561246;000000000064648260;048099;waited hid text badly died while;lx59;;C;;052635755818;MIN;1;MIN;003080;hat out do of when automatically;B0B;-2;-2;80;5693;60;27,32;EUR;377,500;377,500;377,500;MIN;0,378;0,378;KG;;;3;5693;5693;GB3147;2128-01-03;Cain.Albert;01:00:00;;24,49;60;MIN;;15;;27.32;27,32;27,32;6,91;27,32;29.080,60;14.373,81;2241-12-31;0544226192;;;;B97;;;28,23;X;1;A;;117503795;PPC4;5,46;4,943;KM;02;;21,276;23,341;8,713;0,128;2128-01-06
3405053;3090;000000000003629164;000000000079185860;014420;ghost it demanded magnetic came;vl20;;C;;196858502721;KG;1;KG;003090;headphones monster about boon dreams;B0B;6;6;20;4692;60;27,32;GBP;313,200;313,200;313,200;KG;313,200;313,200;KG;;;3;4692;4692;GB0974;2128-01-22;Cain.Albert;01:00:00;;63,54;1;KG;;56;;27.32;27,32;27,32;6,90;27,32;32.266,00;13.825,01;2242-01-20;0544226192;;;;B97;;;46,70;X;1;;;104301876;PPC4;5,46;5,266;KM;02;;15,485;16,908;2,890;0,121;2128-01-22
3405053;3100;000000000003629164;000000000079185860;014420;ghost it demanded magnetic came;vl20;;;;196858502721;M3;1;M3;003100;headphones monster about boon dreams;B0B;-4;-4;70;3948;60;27,32;EUR;411,500;411,500;411,500;M3;0,412;0,412;KG;;;3;3948;3948;GB4321;2128-02-05;Cain.Albert;01:00:00;;23,61;1;M3;;61;;27.32;27,32;27,32;6,90;27,32;36.809,58;14.024,82;2241-12-14;0763976295;;;;B14;;;170,79;X;1;A;;107907835;PPC4;5,46;8,429;MI;01;;24,687;28,559;6,924;0,243;2128-02-09
3405053;3110;000000000003629164;000000000079185860;014420;ghost it demanded magnetic came;vl20;;C;;196858502721;KG;1;KG;003110;headphones monster about boon dreams;B42;6;6;70;8326;60;27,32;GBP;393,000;393,000;393,000;KG;0,393;0,393;TO;X;;3;8326;8326;GB7866;2128-12-29;Cain.Albert;01:00:00;;111,56;1;KG;;30;;27.32;27,32;27,32;6,86;27,32;16.649,94;16.209,30;2241-12-29;0763976295;;;;B14;;;107,25;X;1;;;120097449;PPC4;5,46;18,355;MI;02;;10,779;20,454;0,937;0,364;2128-12-29
3405054;3120;000000000075108167;;014873;moved suspense on so visions library;ui36;;A;;196858502721;KG;1;KG;003120;caves out my is do came are dad;B0B;7;7;80;1785;100;112.381,19;US;400,300;400,300;400,300;KG;400,300;400,300;KG;;B;3;1785;1785;GB7866;2128-01-03;Cain.Albert;01:00:00;;191,10;1;KG;;76;;30139.37;6.848,92;3.690,82;6,97;112.381,19;34.539,44;14.861,63;2241-12-16;0121747122;B70;;;B45;;;56,52;X;1;;;118244127;PPC4;22.476,24;12,317;MI;03;;19,589;24,201;5,559;-0,022;2128-01-04
3405054;3130;000000000075108167;;014873;moved suspense on so visions library;ui36;;A;;708475293876;TO;1;TO;003130;caves out my is do came are dad;B0B;5;5;30;4419;100;112.381,19;GBP;319,200;319,200;319,200;TO;319,200;319,200;TO;;;3;4419;4419;GB5049;2128-02-15;Cain.Albert;01:00:00;;-40,71;1;TO;;48;;32073.65;5.876,86;3.336,93;6,97;112.381,19;32.145,32;14.608,95;2242-03-12;0121747122;;;;B89;;;202,26;X;1;A;;0;;22.476,24;6,705;MI;03;;17,074;16,784;0,701;0,553;2128-02-16
3405054;3140;000000000047631866;;046861;do will white we demanded on while;do74;;A;;708475293876;MIN;1;MIN;003140;about list where room dad about;B0B;-1;-1;70;2026;100;112.381,19;US;452,100;452,100;452,100;MIN;0,000;0,000;TO;;;3;2026;2026;GB5049;2128-12-29;Mercado.Jodi;01:00:00;;-37,06;60;MIN;;86;;25402.64;6.218,14;3.062,08;6,96;112.381,19;24.656,78;14.929,69;2241-12-24;0565816586;;;B42;B89;;;58,74;X;1;A;;101550610;PPC4;22.476,24;17,529;KM;01;;12,705;10,147;5,973;0,095;2128-12-29
