DOC_NUMBER;QUOT_FROM;DOC_TYPE;ORD_REASON;QUOT_TO;COMP_CODE;BILL_BLOCK;LOC_CURRCY;SOLD_TO;RATE_TYPE;GN_CUSTOM;CUST_GRP1;CUST_GRP2;CUST_GRP3;CUST_GRP4;CUST_GRP5;DEL_BLOCK;STAT_CURR;DOC_CATEG;DOC_CATEGR;SALES_OFF;SALES_GRP;SALESORG;DISTR_CHAN;CREATEDON;DOC_CURRCY;SALESEMPLY;DIV_HEAD;REQ_DATE;FISCVARNT;ORDERS
3406190;2013-03-19;ZSIS;ZV7;9999-12-31;RO10;G0;GBP;1055322151;KZ;HARDING-PROSERVICES;;;ROZ;;;ZG;GBP;G;;;;140;1;2013-10-31;;;70;;K4;6
3406191;2013-01-08;ZPL2;B02;9999-12-31;GE10;G0;GBP;1055322151;M;SUMNER-GYMNASIUM;;;;;;;GBP;L;;;;140;1;2013-10-31;;;70;;K4;8
3406192;2013-10-03;ZPL3;ZV6;9999-12-31;GE10;G0;GBP;1083519944;;DASHER-DEVELOPMENT;;;CYY;;;ZG;GBP;C;;DE04;;140;1;2013-10-31;;;70;;K4;4
3406193;2013-10-03;ZPL3;ZV6;9999-12-31;GE10;G0;GBP;1083519944;;LAKECITY-MANUFACTURING;106;;;;;;GBP;C;;PLAN;;140;1;2013-01-17;;;20;;K4;4
3406194;2013-10-03;ZWE;ZV4;9999-12-31;RO10;G0;GBP;1083519944;KZ;ATHENS-OFFICESUPPLIES;;;;;;;GBP;H;;;21;140;1;2013-01-17;;;70;;K4;7
3406195;2013-10-03;ZPL3;ZV6;9999-12-31;GB30;G0;GBP;1083519944;;CAIRO-INSURANCE;;;;;;;GBP;L;;GB03;;BE10;1;2013-01-17;;;70;;K4;5
3406196;2013-04-04;ZPL3;B02;9999-12-31;KZ10;G0;GBP;1082062574;;RICEBORO-ACCOUNTING;;;;;;;GBP;G;;PLDA;28;BE10;1;2013-07-26;;;40;;K4;8
3406197;2013-04-04;ZPL3;B02;9999-12-31;GB10;G0;GBP;1082062574;;CONYERS-DEVELOPMENT;;;;;;;GBP;L;;GB10;;GB30;1;2013-07-26;;;40;;K4;4
3406198;2013-04-04;ZPL3;B02;9999-12-31;RU11;G0;GBP;1082062574;M;RICHMONDHILL-TRAVEL;;;;;;;GBP;G;;;21;GB30;1;2013-07-26;;;40;;K4;6
3406199;2013-04-04;ZPL3;B02;9999-12-31;RU11;G0;GBP;1082062574;;CECIL-CAFE;;;;;;;GBP;L;;PLAL;;PL10;1;2013-07-26;;;40;;K4;4
3406200;2013-04-04;ZPL3;B02;9999-12-31;RU11;G0;EUR;1088291868;;BUCHANAN-TRAVEL;106;;;;;ZG;GBP;L;;GB01;22;PL10;1;2013-07-26;;;40;;K4;1
3406201;2013-04-04;ZPL3;B02;9999-12-31;GB30;G0;EUR;1088291868;;EUHARLEE-SOFTWARE;102;;;;;;EUR;B;;PLF3;;PL10;1;2013-07-26;;;40;;K4;5
3406202;2013-04-04;ZPL3;B02;9999-12-31;GB30;G0;EUR;1088291868;;MCINTYRE-FURNISHINGS;104;;;;;;EUR;G;;PLL1;;PL10;1;2013-07-26;;;50;;K4;8
3406203;2013-04-04;ZSAS;B02;9999-12-31;GB30;G0;EUR;1088291868;;EDITH-MEDICALSUPPLIES;;1;;;;;EUR;B;;;211;140;1;2013-07-26;;;70;;K4;7
3406204;2013-04-04;ZSAS;B01;9999-12-31;GB30;G0;EUR;1088291868;;DOERUN-ENGINEERING;;;;;;;EUR;H;;PLOU;211;140;1;2013-07-26;;;30;;K4;1
3406205;2013-04-04;ZSAS;B01;9999-12-31;GE10;G0;EUR;1088291868;KZ;NEWROCKHILL-DEVELOPMENT;;;ROG;;;;EUR;B;;DE02;22;140;1;2013-07-26;;;30;;K4;3
3406206;2013-04-04;YO13;B01;9999-12-31;RO60;G0;EUR;1088291868;M;ST.SIMONSISLAND-SERVICES;;1;;;;;EUR;C;;PLLO;;GB30;1;2013-07-26;;;30;;K4;4
3406207;2013-04-04;ZWES;B01;9999-12-31;GE10;G0;GEL;1088291868;;OCHLOCKNEE-DEVELOPMENT;;;ROZ;;;;GEL;B;;PLAP;23;GB30;1;2013-07-26;;;30;;K4;2
3406208;2013-04-04;ZDMS;B01;9999-12-31;RO60;G0;GEL;1070636019;;GREENVILLE-MEDICALSUPPLIES;;;;;;;GEL;G;;DE09;;SE10;1;2013-07-26;;;30;;K4;7
3406209;2013-04-04;ZWES;B01;9999-12-31;NL11;G0;GEL;1070636019;;DALLAS-ENGINEERING;;;CYY;;;;GEL;L;;PLOU;22;SE10;1;2013-07-26;;;30;;K4;6
3406210;2013-04-04;ZWES;B01;9999-12-31;NL11;G0;GEL;1070636019;M;WITHERS-MOTORS;103;;;;;ZG;GEL;G;;PLL1;20;SE10;1;2013-07-26;;;30;;K4;4
3406211;2013-04-04;ZWES;ZV4;9999-12-31;NL11;G0;GEL;1070636019;;NANKIN-SIGNS;;;;;;;GEL;G;;PLAL;20;SE10;1;2013-07-26;;;30;;K4;3
3406212;2013-04-04;ZWES;ZV4;9999-12-31;GB30;G0;GEL;1070636019;;STONEMOUNTAIN-MANUFACTURING;;;;;;;GEL;G;;PLF0;24;SE10;1;2013-07-26;;;30;;K4;7
3406213;2013-04-04;ZWES;ZV4;9999-12-31;GB30;G0;RUB;1070636019;M;ALBANY-ACCOUNTING;;;;;;;GEL;B;;PLA6;29;SE10;1;2013-07-26;;;30;;K4;1
3406214;2013-04-04;ZWES;ZV4;9999-12-31;GB30;G0;RUB;1070636019;;DILLARD-BAKERY;;2;RO3;;;;RUB;H;;PLLU;;NL11;1;2013-01-26;;;30;;K4;5
3406215;2013-11-20;YC01;ZV4;9999-12-31;PL10;G0;RUB;1070636019;KZ;KENNESAW-MOTORSERVICES;104;;CYY;;;;RUB;C;;;;NL11;1;2013-01-26;;;30;;K4;5
3406216;2013-11-20;YC01;ZV7;9999-12-31;RU11;G0;RUB;1050511396;;COCHRAN-SIGNS;;;;;;;SEK;B;;DE30;;GE10;1;2013-01-26;;;30;;K4;8
3406217;2013-01-21;YQ02;ZV6;9999-12-31;RU11;G0;RUB;1042044172;KZ;CLARKSTON-LANDSCAPING;;;;;;;RUB;G;;;;GE10;1;2013-01-08;;;30;;K4;2
3406218;2013-01-21;YQ02;ZV6;9999-12-31;GB10;G0;RUB;1083447584;;OCILLA-CAFE;;;;;;;RUB;C;;;;GE10;1;2013-01-08;;;30;;K4;6
3406219;2013-06-14;ZWES;ZV6;9999-12-31;RU10;G0;RUB;1083447584;;JEFFERSONVILLE-SOFTWARE;102;;;;;;RUB;G;;;;GE10;1;2013-01-08;;;30;;K4;7
3406220;2013-06-14;ZWES;ZV6;9999-12-31;RU10;G0;GEL;1074987463;;JEFFERSON-SIGNS;;;;;;;RUB;B;;;;GE10;1;2013-01-08;;;30;;K4;1
3406221;2013-06-14;ZWES;B02;9999-12-31;RU10;G0;GEL;1074987463;M;FORTSTEWART-MEDICALSUPPLIES;;;ROZ;;;;GEL;B;;PLP4;;GE10;1;2013-01-08;;;80;;K4;6
3406222;2013-11-22;ZWES;ZV7;9999-12-31;RU10;G0;GEL;1072267595;KZ;BOWMAN-DEVELOPMENT;102;3;;;;;GEL;G;;GB10;210;GE10;1;2013-01-08;;;30;;K4;1
3406223;2013-11-22;ZPL1;ZV7;9999-12-31;RU10;G0;GEL;1072267595;;SESSOMS-ENGINEERING;103;;;;;;GEL;G;;DE15;27;GE10;1;2013-06-22;;;30;;K4;8
3406224;2013-11-22;ZPL1;ZV4;9999-12-31;GB10;G0;KZT;1056799737;M;ALLENHURST-GYMNASIUM;;1;;;;ZG;GEL;C;;;;GE10;1;2013-06-22;;;30;;K4;3
3406225;2013-11-22;ZPL1;ZV7;9999-12-31;BE10;G0;KZT;1056799737;;BROOKFIELD-INDUSTRIES;;;;;;;KZT;C;;;;GE10;1;2013-06-22;;;40;;K4;3
3406226;2013-11-22;YP01;ZV7;9999-12-31;BE10;G0;KZT;1056799737;;GENEVA-MOTORS;;;;;;;KZT;C;;GB01;;BE10;1;2013-06-22;;;40;;K4;8
3406227;2013-11-22;YO12;ZV4;9999-12-31;BE10;G0;KZT;1074675007;;HICKOX-BAKERY;;;;;;;KZT;C;;GB02;29;BE10;1;2013-06-22;;;40;;K4;4
3406228;2013-11-22;YO12;B02;9999-12-31;BE10;G0;KZT;1074675007;KZ;VERNONBURG-MANUFACTURING;;;;;;;KZT;H;;PLAN;;GE10;1;2013-06-22;;;40;;K4;4
3406229;2013-11-22;ZPL3;ZV4;9999-12-31;KZ10;G0;KZT;1033158728;;SNELLVILLE-SIGNS;;;;;;;PLN;C;;PLA9;;GE10;1;2013-11-20;;;40;;K4;4
3406230;2013-11-22;ZRO1;B01;9999-12-31;GB30;G0;KZT;1033158728;M;CHULA-INSURANCE;;;;;;;KZT;B;;GB03;;KZ10;1;2013-05-22;;;40;;K4;3
3406231;2013-11-22;YI04;ZV7;9999-12-31;RO30;G0;KZT;1079576689;;NORMANPARK-GYMNASIUM;;;;;;ZG;KZT;B;;;;KZ10;1;2013-05-22;;;40;;K4;1
3406232;2013-11-22;YI04;ZV7;9999-12-31;RO30;G0;KZT;1076785945;;HAZLEHURST-SOFTWARE;;;;;;;KZT;L;;GB10;;KZ10;1;2013-05-22;;;40;;K4;6
3406233;2013-11-22;YC01;ZV4;9999-12-31;RO30;G0;KZT;1055880906;;ADRIAN-FURNISHINGS;;;;;;;KZT;G;;PLOF;;KZ10;1;2013-05-22;;;40;;K4;6
3406234;2013-05-29;YO12;ZV4;9999-12-31;10;G0;KZT;1055880906;;WESTWOOD-INSURANCE;;3;;;;;KZT;H;;DE05;;KZ10;1;2013-05-12;;;40;;K4;1
3406235;2013-05-29;YO12;ZV6;9999-12-31;RO10;G0;KZT;1074604786;;MOUNTVERNON-PROSERVICES;;;;;;;KZT;B;;;26;GB30;1;2013-05-12;;;40;;K4;4
3406236;2013-05-29;YO12;ZV6;9999-12-31;NL11;G0;KZT;1074604786;;SHAWNEE-REALTY;;;DED;;;;KZT;C;;PLA9;;GB30;1;2013-05-12;;;40;;K4;6
3406237;2013-05-29;YO12;ZV4;9999-12-31;NL11;G0;GEL;1066558860;;TWINCITY-SOFTWARE;;;;;;ZG;KZT;H;;;212;GB30;1;2013-05-12;;;40;;K4;7
3406238;2013-09-19;YC01;ZV4;9999-12-31;NL11;G0;GEL;1058998942;;RINCON-BAKERY;;;;;;;GEL;B;;;;GB30;1;2013-05-12;;;40;;K4;8
3406239;2013-09-19;YC01;ZV4;9999-12-31;NL11;G0;GEL;1058998942;;REIDSVILLE-DEVELOPMENT;;;RO3;;;;GEL;L;;;;GB30;1;2013-05-12;;;40;;K4;3
3406240;2013-09-19;ZDMS;ZV4;9999-12-31;KZ10;G0;GEL;1058998942;;MARIETTA-DEVELOPMENT;106;;;;;;GEL;B;;PLL1;24;GB30;1;2013-05-12;;;50;;K4;5
3406241;2013-09-19;ZWEN;ZV4;9999-12-31;KZ10;G0;GEL;1058998942;M;CHAUNCEY-STUDIOS;;;;;;;GEL;G;;PLH4;28;GB30;1;2013-05-12;;;50;;K4;7
3406242;2013-09-19;ZWEN;B02;9999-12-31;KZ10;G0;GEL;1058998942;M;GLORY-ACCOUNTING;106;;;;;;GEL;L;;PLA9;26;RU10;1;2013-05-12;;;50;;K4;3
3406243;2013-09-19;YO12;ZV6;9999-12-31;KZ10;G0;GEL;1058998942;;WATKINSVILLE-TRAVEL;103;;ROZ;;;;GEL;C;;PLL1;;RU10;1;2013-05-12;;;50;;K4;2
3406244;2013-02-15;YO12;ZV6;9999-12-31;GB10;G0;GEL;1058998942;M;HAMPTON-SOFTWARE;;;;;;;GEL;B;;;;SE10;1;2013-05-12;;;50;;K4;6
3406245;2013-02-15;YO12;ZV6;9999-12-31;140;G0;GEL;1058998942;;POULAN-ACCOUNTING;;;;;;;GEL;B;;PLF0;;BE10;1;2013-05-12;;;60;;K4;8
3406246;2013-02-15;ZWE;ZV6;9999-12-31;UA10;G0;GEL;1078139467;;OCILLA-FURNISHINGS;103;;;;;;GEL;L;;DE02;;BE10;1;2013-05-12;;;60;;K4;1
3406247;2013-02-15;ZWE;ZV6;9999-12-31;UA10;G0;GEL;1078139467;;REGISTER-TEXTILES;;;;;;;GEL;C;;PLO2;28;BE10;1;2013-05-12;;;60;;K4;7
3406248;2013-02-15;ZSIS;ZV6;9999-12-31;BE10;G0;GEL;1078139467;;CENTERVILLE-LANDSCAPING;;;;;;;GEL;B;;DE02;;BE10;1;2013-05-12;;;60;;K4;2
3406249;2013-02-15;YP01;ZV6;9999-12-31;BE10;G0;GEL;1078139467;;HIRAM-REALTY;;;;;;;GEL;H;;PLH4;26;BE10;1;2013-11-02;;;60;;K4;1
3406250;2013-02-15;YO13;B02;9999-12-31;GB30;G0;GEL;1078139467;;GENEVA-SIGNS;;;;;;;GEL;B;;;;BE10;1;2013-11-02;;;60;;K4;6
3406251;2013-02-15;ZWES;B02;9999-12-31;GB30;G0;GEL;1032495940;M;SURRENCY-INDUSTRIES;;2;DED;;;;GEL;L;;PLLU;212;UA10;1;2013-01-10;;;60;;K4;2
3406252;2013-02-15;YO11;B02;9999-12-31;GE10;G0;GEL;1032495940;;TYBEEISLAND-BAKERY;;;;;;;GEL;L;;;;UA10;1;2013-01-10;;;60;;K4;2
3406253;2013-09-19;ZWE;ZV6;9999-12-31;GE10;G0;GEL;1032495940;;BOGART-PROSERVICES;;;;;;;GEL;G;;PLAN;;UA10;1;2013-01-10;;;60;;K4;8
3406254;2013-09-19;ZWE;ZV4;9999-12-31;GE10;G0;GEL;1032495940;;MOUNTAINPARK-BAKERY;;;;;;;UAH;G;;;;UA10;1;2013-07-23;;;60;;K4;2
3406255;2013-09-19;ZWE;ZV4;9999-12-31;KZ10;G0;GEL;1032495940;KZ;BALDWIN-MOTORSERVICES;104;;;;;;GEL;H;;PLOR;;GE10;1;2013-07-23;;;30;;K4;6
3406256;2013-09-19;ZSI;ZV4;9999-12-31;140;G0;GEL;1032495940;KZ;ELBERTON-LANDSCAPING;;;;;;;GEL;H;;PLF3;;GE10;1;2013-07-23;;;10;;K4;2
3406257;2013-05-29;ZSI;ZV4;9999-12-31;RO60;G0;GEL;1032495940;KZ;NICHOLLS-TRAVEL;;;ROZ;;;;GEL;L;;PLF4;;GE10;1;2013-07-23;;;10;;K4;4
3406258;2013-05-29;ZSIS;ZV4;9999-12-31;SE10;G0;GEL;1061089553;M;BARNEY-ENGINEERING;;1;;;;;GEL;L;;DE08;;GE10;1;2013-07-23;;;10;;K4;7
3406259;2013-05-29;ZSIS;B01;9999-12-31;RO60;G0;GEL;1061089553;M;KELLER-MOTORS;;;;;;ZG;GEL;G;;;;GE10;1;2013-07-23;;;10;;K4;3
3406260;2013-05-29;YO13;B01;9999-12-31;RO60;G0;GEL;1061089553;;SYCAMORE-DEVELOPMENT;102;;;;;;GEL;B;;PLF4;20;GE10;1;2013-07-23;;;10;;K4;1
3406261;2013-05-29;YO13;B01;9999-12-31;140;G0;GEL;1061089553;;COUNCIL-STUDIOS;;;DED;;;;GEL;H;;;;GE10;1;2013-07-23;;;10;;K4;1
3406262;2013-05-29;ZPL1;B02;9999-12-31;140;G0;GEL;1061089553;;CANTON-ENGINEERING;;;;;;;GEL;H;;;;140;1;2013-07-23;;;10;;K4;2
3406263;2013-05-29;ZPL2;B02;9999-12-31;140;G0;GEL;1061089553;M;SUNBURY-MOTORSERVICES;106;;;;;;GEL;C;;DE08;28;140;1;2013-07-23;;;10;;K4;8
3406264;2013-05-29;ZPL2;ZV6;9999-12-31;140;G0;GEL;1061089553;KZ;STOCKTON-REALTY;;;;;;;GEL;C;;;;10;1;2013-07-23;;;10;;K4;8
3406265;2013-02-21;ZPL2;ZV6;9999-12-31;RO10;G0;GEL;1077532056;;OFFERMAN-PROSERVICES;;;;;;;GEL;G;;;;10;1;2013-07-23;;;10;;K4;8
3406266;2013-02-21;ZPLZ;B02;9999-12-31;GB30;G0;GEL;1045866932;;SALECITY-REALTY;;;;;;;GEL;C;;PLAF;24;10;1;2013-07-23;;;10;;K4;6
3406267;2013-02-21;ZPLZ;ZV7;9999-12-31;RO30;G0;GEL;1045866932;;COUNCIL-TRAVEL;;;;;;;GEL;G;;PLDA;27;10;1;2013-07-23;;;10;;K4;6
3406268;2013-02-21;ZPLZ;ZV6;9999-12-31;140;G0;GEL;1045866932;;JONESBORO-STUDIOS;103;;;;;;GEL;C;;PLAL;27;10;1;2013-07-23;;;10;;K4;7
3406269;2013-02-21;ZPL3;ZV4;9999-12-31;140;G0;RON;1045866932;;KINDERLOU-MOTORSERVICES;106;;;;;ZG;GEL;H;;;22;10;1;2013-07-23;;;10;;K4;1
3406270;2013-02-21;ZPL3;ZV4;9999-12-31;140;G0;RON;1045866932;;NELSON-FURNISHINGS;;;;;;;RON;G;;;;10;1;2013-07-23;;;10;;K4;7
3406271;2013-02-21;ZPL3;ZV4;9999-12-31;140;G0;RON;1073058189;;SPARTA-REALTY;102;;RO3;;;ZG;RON;L;;DE01;;10;1;2013-07-23;;;10;;K4;7
3406272;2013-02-21;ZSIS;ZV4;9999-12-31;140;G0;RON;1030987880;;HIRAM-ACCOUNTING;;;;;;;RON;B;;PLOU;212;RU10;1;2013-07-23;;;10;;K4;4
3406273;2013-02-21;ZSAN;ZV4;9999-12-31;GB10;G0;RON;1030987880;;LAWRENCEVILLE-ENGINEERING;103;3;;;;;RON;C;;;;RU10;1;2013-04-12;;;10;;K4;3
3406274;2013-04-20;ZDMS;ZV4;9999-12-31;GB10;G0;RON;1077745369;;RAYCITY-GYMNASIUM;;;;;;;RON;C;;;20;RU10;1;2013-04-12;;;10;;K4;4
3406275;2013-04-09;ZDMS;ZV4;9999-12-31;GB10;G0;GBP;1077745369;;GENEVA-STUDIOS;;;ROZ;;;;RON;H;;PLOF;21;RU10;1;2013-04-12;;;10;;K4;5
3406276;2013-04-09;ZDMS;ZV4;9999-12-31;GB10;G0;GBP;1077745369;M;AUGUSTA-RICHMONDCOUNTY-ACCOUNTING;;;DED;;;;GBP;B;;;;GB30;1;2013-04-12;;;10;;K4;6
3406277;2013-04-09;ZDMS;ZV4;9999-12-31;GB10;G0;GBP;1077745369;;UPTON-TEXTILES;;;;;;;GBP;B;;PLP4;212;GB30;1;2013-04-12;;;40;;K4;3
3406278;2013-04-09;ZDMS;B01;9999-12-31;PL10;G0;GBP;1077745369;;LEESBURG-MEDICALSUPPLIES;102;;;;;ZG;GBP;B;;GB03;27;GE10;1;2013-05-16;;;40;;K4;8
3406279;2013-03-02;ZDMS;B01;9999-12-31;PL10;G0;GBP;1077745369;;TARVER-MANUFACTURING;;;;;;;GBP;C;;DE08;;GE10;1;2013-05-16;;;40;;K4;4
3406280;2013-03-02;ZWES;B01;9999-12-31;10;G0;GBP;1077745369;;LAKECITY-STUDIOS;106;;;;;;GBP;G;;;23;RO60;1;2013-05-16;;;10;;K4;8
3406281;2013-03-02;ZPL2;ZV4;9999-12-31;10;G0;GBP;1077745369;;GEORGETOWN-DEVELOPMENT;;;;;;;GBP;C;;;;RO60;1;2013-05-16;;;70;;K4;4
3406282;2013-03-02;ZSIR;ZV4;9999-12-31;UA10;G0;GBP;1077745369;;LOGANVILLE-OFFICESUPPLIES;;3;;;;;GBP;B;;;210;RO60;1;2013-05-16;;;40;;K4;1
3406283;2013-07-17;ZSIR;ZV4;9999-12-31;UA10;G0;GBP;1077745369;;OXFORD-INDUSTRIES;;;;;;;GBP;C;;GB01;;RO60;1;2013-05-16;;;40;;K4;8
3406284;2013-07-17;ZSIS;ZV4;9999-12-31;RU10;G0;GBP;1077745369;;HAHIRA-SERVICES;;;;;;;GBP;G;;;21;RO60;1;2013-05-16;;;30;;K4;4
3406285;2013-07-17;ZSIN;ZV4;9999-12-31;UA10;G0;GBP;1077745369;;FAIRBURN-OFFICESUPPLIES;;;;;;ZG;GBP;B;;;210;RO60;1;2013-05-16;;;10;;K4;8
3406286;2013-07-17;ZSIS;ZV4;9999-12-31;UA10;G0;GBP;1077745369;;HICKOX-CAFE;104;;;;;;GBP;H;;DE15;;RO60;1;2013-05-16;;;60;;K4;5
3406287;2013-11-11;ZSIS;ZV6;9999-12-31;UA10;G0;GBP;1056850527;;INAHA-LANDSCAPING;103;;;;;;GBP;G;;PLAN;24;RO60;1;2013-05-16;;;80;;K4;8
3406288;2013-11-11;YI04;ZV6;9999-12-31;GB30;G0;GBP;1056850527;;FORTOGLETHORPE-SOFTWARE;;;;;;;GBP;L;;;;UA10;1;2013-05-16;;;40;;K4;7
3406289;2013-11-11;YI04;ZV7;9999-12-31;GB30;G0;GBP;1061733642;;BRASELTON-MEDICALSUPPLIES;;3;;;;;GBP;G;;PLOF;212;UA10;1;2013-01-27;;;40;;K4;6
3406290;2013-11-11;ZSIN;ZV4;9999-12-31;RU10;G0;SEK;1061733642;;COMMERCE-REALTY;;;;;;ZG;GBP;G;;;;UA10;1;2013-05-23;;;40;;K4;7
3406291;2013-11-11;YO11;ZV7;9999-12-31;GB10;G0;SEK;1061733642;KZ;SASSER-CAFE;106;;DED;;;;SEK;G;;GB02;;UA10;1;2013-05-23;;;40;;K4;4
3406292;2013-11-11;YO11;ZV4;9999-12-31;KZ10;G0;SEK;1061733642;;HOPEULIKIT-STUDIOS;106;2;;;;;RUB;B;;;;UA10;1;2013-05-23;;;40;;K4;8
3406293;2013-11-11;ZSE2;ZV4;9999-12-31;RO60;G0;SEK;1061733642;;RIVERSIDE-ENGINEERING;;;;;;;SEK;H;;;20;RU10;1;2013-05-23;;;40;;K4;5
3406294;2013-01-22;ZSE2;ZV4;9999-12-31;10;G0;SEK;1061733642;KZ;DAKOTA-SOFTWARE;;;;;;;SEK;C;;;;RU10;1;2013-05-23;;;40;;K4;3
3406295;2013-02-22;YC01;B02;9999-12-31;GB10;G0;SEK;1061733642;KZ;BAINBRIDGE-TEXTILES;;;;;;;SEK;B;;PLLU;27;RU10;1;2013-05-23;;;40;;K4;3
3406296;2013-02-22;YC01;B02;9999-12-31;GB10;G0;SEK;1061733642;M;MAXEYS-MANUFACTURING;;;;;;;SEK;G;;;29;RU10;1;2013-05-23;;;40;;K4;3
3406297;2013-02-22;YC01;ZV7;9999-12-31;GB10;G0;SEK;1061733642;;ATKINSON-TEXTILES;;;;;;;SEK;L;;;;GB30;1;2013-05-23;;;40;;K4;2
3406298;2013-02-22;YO01;ZV6;9999-12-31;RO60;G0;SEK;1055678994;;MILAN-INDUSTRIES;;;;;;ZG;GBP;H;;PLLU;28;UA10;1;2013-02-15;;;20;;K4;1
3406299;2013-04-06;YO13;ZV6;9999-12-31;GE10;G0;SEK;1034373168;;SURRENCY-MOTORS;106;;DEW;;;;SEK;B;;;;UA10;1;2013-02-15;;;40;;K4;4
3406300;2013-04-06;YO13;ZV6;9999-12-31;RU10;G0;SEK;1034373168;;WHITMARSHISLAND-LANDSCAPING;;;;;;;SEK;C;;;24;UA10;1;2013-02-15;;;40;;K4;2
3406301;2013-01-17;ZSAS;ZV6;9999-12-31;RU10;G0;SEK;1034373168;;CARTERSVILLE-ENGINEERING;;3;;;;;SEK;C;;;211;PL10;1;2013-02-28;;;40;;K4;3
3406302;2013-01-17;YC01;ZV7;9999-12-31;RU10;G0;SEK;1034373168;;BERLIN-DEVELOPMENT;;;RO3;;;;SEK;G;;GB03;;PL10;1;2013-02-28;;;40;;K4;7
3406303;2013-01-17;YI04;ZV7;9999-12-31;RU10;G0;SEK;1034373168;KZ;CLYO-MANUFACTURING;;;;;;;KZT;B;;;;GE10;1;2013-02-28;;;40;;K4;8
3406304;2013-01-17;ZPL3;ZV7;9999-12-31;140;G0;SEK;1034373168;M;DAWSONVILLE-PROSERVICES;;;;;;;SEK;C;;;29;GE10;1;2013-02-28;;;40;;K4;3
3406305;2013-06-23;ZPL3;ZV7;9999-12-31;KZ10;G0;SEK;1034373168;KZ;SKIDAWAYISLAND-FURNISHINGS;;;;;;;SEK;G;;;;RO60;1;2013-09-02;;;80;;K4;7
3406306;2013-06-23;ZSAN;B01;9999-12-31;NL11;G0;SEK;1034373168;;GEORGETOWN-MANUFACTURING;103;3;CYY;;;;SEK;G;;PLF3;;RO60;1;2013-09-02;;;80;;K4;7
3406307;2013-06-23;YO13;B02;9999-12-31;BE10;G0;SEK;1034373168;KZ;KINGSBAYBASE-OFFICESUPPLIES;;;;;;;SEK;H;;GB10;;RO60;1;2013-09-02;;;80;;K4;8
3406308;2013-06-23;YO03;B01;9999-12-31;BE10;G0;KZT;1034373168;KZ;SPARTA-MEDICALSUPPLIES;;;;;;;SEK;C;;;;RO60;1;2013-09-02;;;50;;K4;4
3406309;2013-06-23;YO03;ZV4;9999-12-31;GE10;G0;KZT;1034373168;;SAINTGEORGE-LANDSCAPING;;;;;;;KZT;H;;DE09;;RO60;1;2013-09-02;;;50;;K4;3
3406310;2013-06-23;ZSE2;ZV4;9999-12-31;KZ10;G0;UAH;1034373168;;RETREAT-DEVELOPMENT;;;;;;ZG;RUB;L;;;;RO60;1;2013-09-02;;;50;;K4;7
3406311;2013-06-23;ZSIS;B01;9999-12-31;KZ10;G0;UAH;1034373168;;MOULTRIE-INDUSTRIES;;;ROZ;;;ZG;UAH;G;;PLLB;20;GE10;1;2013-09-02;;;50;;K4;7
3406312;2013-06-23;ZSIS;B01;9999-12-31;PL10;G0;GEL;1034373168;;COLLINS-TEXTILES;;;;;;;UAH;L;;PLOF;21;GE10;1;2013-09-02;;;50;;K4;7
3406313;2013-06-23;ZSIS;B01;9999-12-31;PL10;G0;GEL;1034373168;;DAMASCUS-DEVELOPMENT;102;;;;;ZG;GEL;H;;;22;GE10;1;2013-09-02;;;50;;K4;3
3406314;2013-10-19;ZWES;B02;9999-12-31;PL10;G0;GEL;1034373168;KZ;LUMPKIN-TRAVEL;;;;;;ZG;GEL;C;;GB03;26;GE10;1;2013-09-02;;;50;;K4;3
3406315;2013-10-19;ZWES;ZV4;9999-12-31;PL10;G0;GEL;1034373168;;BUENAVISTA-SIGNS;;;;;;;GEL;B;;PLOR;;GE10;1;2013-09-02;;;50;;K4;5
3406316;2013-03-18;ZWES;B01;9999-12-31;PL10;G0;GEL;1034373168;KZ;LAKELAND-LANDSCAPING;106;;;;;;GEL;G;;PLF3;26;GE10;1;2013-09-02;;;50;;K4;2
3406317;2013-03-18;ZWES;B01;9999-12-31;RO60;G0;GEL;1034373168;;POTTER-GYMNASIUM;;;;;;;GEL;L;;PLL0;21;GB30;1;2013-09-02;;;50;;K4;5
3406318;2013-03-18;ZPL2;ZV6;9999-12-31;RO60;G0;GEL;1034373168;KZ;MADISON-SIGNS;;;;;;;GEL;B;;DE08;;RO60;1;2013-09-02;;;50;;K4;3
3406319;2013-03-18;ZSE2;ZV6;9999-12-31;RO60;G0;GEL;1034373168;KZ;MOUNTAINPARK-LANDSCAPING;;;;;;;GEL;B;;;21;RO60;1;2013-09-02;;;50;;K4;1
3406320;2013-03-18;ZSAR;B01;9999-12-31;RO60;G0;GEL;1034373168;;WARWICK-BAKERY;;;;;;;GEL;H;;GB01;25;PL10;1;2013-09-02;;;50;;K4;3
3406321;2013-03-18;ZSAR;B01;9999-12-31;RO60;G0;GEL;1034373168;;AMBOY-MOTORSERVICES;;;;;;;RON;H;;PLL1;;PL10;1;2013-09-02;;;50;;K4;2
3406322;2013-03-18;ZPL1;B01;9999-12-31;RO60;G0;KZT;1045394420;;COGDELL-SOFTWARE;;;;;;;GEL;L;;PLL0;28;PL10;1;2013-09-02;;;50;;K4;2
3406323;2013-03-18;ZSIN;B01;9999-12-31;10;G0;KZT;1045394420;;DACULA-TRAVEL;;;;;;;KZT;B;;;;BE10;1;2013-09-02;;;20;;K4;2
