BILL_NUM;BILL_ITEM;BILL_TYPE;BILL_CAT;BILL_DATE;BILL_RULE;BILL_QTY;BASE_UOM;BATCH;BILLTOPRTY;COMP_CODE;COST;COSTCENTER;CO_AREA;CREATEDON;BIL_I_CNT;BWAPPLNM;CH_ON;DISTR_CHAN;DIVISION;DIV_HEAD;CSHDSC_BAS;GN_CUSTOM;CUST_GROUP;CUST_GRP1;CUST_GRP2;CUST_GRP3;CUST_GRP4;CUST_GRP5;DENOMINTR;DOC_CATEG;DOC_CURRCY;EANUPC;EXCHG_RATE;EXCHG_STAT;EXRATEXACC;EXRATE_ACC;FISCVARNT;GN_R3_SSY;GROSS_VAL;GRS_WGT_DL;INV_QTY;ITEM_CATEG;ITM_TYPE;LOC_CURRCY;MATERIAL;MATL_GROUP;MATL_GRP_1;MATL_GRP_2;MATL_GRP_3;MATL_GRP_4;MATL_GRP_5;MAT_ENTRD;NETVAL_INV;NET_WGT_DL;NO_INV_IT;NUMERATOR;PAYER;PLANT;PRICE_DATE;PROCESSKEY;PROD_HIER;PROV_GROUP;RATE_TYPE;REBATE_BAS;REBATE_GRP;RECORDMODE;REFER_DOC;REFER_ITM;REQ_QTY;RT_PROMO;SALESDEAL;SALESEMPLY;SALESORG;SALES_DIST;SALES_GRP;SALES_OFF;SALES_UNIT;SCALE_QTY;SERV_DATE;SHIP_POINT;SHIP_TO;SOLD_TO;STAT_CURR;STAT_DATE;STOR_LOC;ST_UP_DTE;SUBTOTAL_1;SUBTOTAL_2;SUBTOTAL_3;SUBTOTAL_4;SUBTOTAL_5;SUBTOTAL_6;TAX_AMOUNT;TRANS_DATE;UNIT_OF_WT;VOLUMEUNIT;VOLUME_DL;WBS_ELEMT
141207;30;M;I;2013-08-27;H;4;MIN;1;2418175;UA10;600;3;C04;2013-08-30;4;;2013-02-01;1;S4;S0;;HOMERVILLE-INSURANCE;CCROUP7;;;;;;1;B;UAH;;11,08;1;;;K4;;86.073,48;4.425,14;7683;Y057;;KZT;107;;123;;;803;;7959;2.792.060,27;197.603,01;2;8,82;20180463;107;2013-10-14;1;191941000;G1;KZ;78.664,20;B1;;3405805;50;695;;;;GB30;1;;OF3;;923;2013-03-11;SP14;1018526898;;GBP;2013-05-05;LO2;2013-06-26;287.656,86;325.256,89;165.018,02;386.652,08;27.558,30;169280.67;133.887,45;2013-11-29;SD;;;
141207;40;M;I;2013-08-28;H;1;ST;1;2418175;GB30;700;3;C02;2013-08-30;9;;2013-02-01;1;S4;S0;;HOMERVILLE-INSURANCE;CCROUP5;;;;;;1;B;UAH;;3,87;1;;;K4;;283.008,48;32.975,23;532;Y057;;KZT;107;;788;;;803;;6532;3.581.233,81;144.791,36;7;5,53;20180463;107;2013-10-14;1;162332165;G1;KZ;10.617,28;B1;;3405805;60;608;;;;GB30;1;;OF3;;298;2013-03-11;SP14;1018526898;;GBP;2013-05-05;LO2;2013-06-26;30.855,80;386.630,78;395.614,79;371.259,22;17.780,78;104914.9;108.554,30;2013-09-24;SD;;;
141208;10;M;I;2013-08-28;B;6;MIN;1;2418739;BE10;800;3;C02;2013-08-30;7;;2013-02-01;1;S4;S0;;STOCKBRIDGE-STUDIOS;CCROUP2;106;;;;;1;H;UAH;;23,71;1;;;K4;;17.313,56;34.191,16;4125;Y057;;KZT;107;;788;;;803;;3086;2.665.654,22;302.281,30;8;8,74;20180463;108;2013-10-14;1;162332165;G1;KZ;17.818,85;B1;;3405806;10;544;;;;RO30;1;20;OF3;;421;2013-03-11;SP14;1015040478;;GBP;2013-05-05;LO17;2013-06-26;95.450,53;82.103,39;237.822,11;24.744,43;182.165,61;49518.43;233.432,51;2013-08-17;SD;;;
141208;20;M;I;2013-08-28;L;6;STD;1;2418739;140;200;3;C05;2013-08-30;10;;2013-02-01;1;S4;S0;;STOCKBRIDGE-STUDIOS;CCROUP4;;;;;;1;H;UAH;;12,78;1;;;K4;;36.148,59;31.017,67;5705;ZWEN;;RON;107;;788;B12;;803;;8372;2.885.653,00;361.999,09;9;1,74;20180463;108;2013-10-14;1;162332165;G1;KZ;382.273,43;B1;;3405806;20;362;;;;RO30;1;20;OF3;;632;2013-11-29;SP14;1028885685;;GBP;2013-05-05;LO17;2013-06-26;362.470,16;206.251,67;275.017,45;37.869,43;139.508,23;37335.82;354.944,20;2013-09-22;SD;;;
141208;30;KZ;I;2013-08-28;L;13;M3;1;2418739;GE10;300;3;C05;2013-08-30;11;;2013-02-01;1;S4;S0;;STOCKBRIDGE-STUDIOS;CCROUP7;;;DED;;;1;H;UAH;;21,84;1;;;K4;;1.789,89;36.607,60;7083;Y047;;RON;599;;295;B13;;803;;4671;3.017.900,92;288.806,51;5;6,02;20180463;108;2013-10-14;1;162332165;G1;KZ;222.079,41;B1;;3405806;30;91;;;;RO30;1;20;OF3;;867;2013-11-29;SP14;1012701824;;GBP;2013-05-05;LO17;2013-04-06;117.925,20;293.474,64;293.949,30;394.450,16;100.446,21;342098.85;224.942,30;2013-04-10;SD;;;
141209;10;KZ;I;2013-08-28;L;6;STD;1;2418739;RO30;300;9;C05;2013-07-23;14;;2013-02-01;1;S4;S0;;COLLINS-PROSERVICES;CCROUP7;;;;;;1;G;UAH;;21,51;1;;;K4;;197.355,32;13.805,35;2302;Y047;;RON;599;;714;;;803;702;8683;903.920,19;135.346,73;3;5,80;20180463;108;2013-10-14;1;162332165;G1;KZ;325.753,98;B1;;3405807;10;783;;;;KZ10;1;;OF3;;215;2013-11-29;SP14;1014292748;;GBP;2013-05-05;LO17;2013-04-06;224.072,13;100.956,76;389.444,60;35.349,25;106.510,50;333708.01;248.678,22;2013-04-30;SD;;;
141209;20;KZ;I;2013-08-28;H;8;ST;1;2418686;RO60;100;9;C05;2013-07-23;1;;2013-10-29;1;S4;S0;;COLLINS-PROSERVICES;CCROUP6;;2;;;;1;G;UAH;;3,73;1;;;K4;;35.800,49;27.018,12;7349;ZPL1;;RON;599;;714;;;;702;2942;615.482,41;114.602,54;9;9,98;20180463;100;2013-10-14;1;146546184;G1;M;16.950,71;B1;;3405807;20;211;;;;KZ10;1;;OF3;;952;2013-11-29;SP6;1014292748;;GBP;2013-08-13;LO17;2013-04-06;97.013,07;97.267,76;396.039,75;99.141,58;214.426,03;267051.98;73.452,65;2013-09-26;SD;;;
141209;30;KZ;I;2013-08-28;B;9;TO;1;2418104;SE10;400;9;C05;2013-07-23;12;;2013-10-29;1;S4;S0;;COLLINS-PROSERVICES;CCROUP9;;3;;;;1;G;UAH;;8,94;1;;;K4;;40.156,12;31.194,25;1719;ZLAR;;RON;599;;714;;;A02;702;3531;422.028,97;26.221,15;5;7,76;29502409;100;2013-10-14;1;146546184;G1;M;84.180,57;B1;;3405807;40;334;;;;KZ10;1;;OF3;;823;2013-11-29;SP6;1014292748;;GBP;2013-11-24;LO10;2013-04-06;203.252,24;68.983,66;8.066,30;48.409,59;234.767,50;156633.24;197.676,55;2013-09-04;SD;;;
141209;40;KZ;I;2013-08-28;G;3;TO;1;2418104;KZ10;800;9;C05;2013-07-23;9;;2013-10-29;1;S4;S0;;COLLINS-PROSERVICES;CCROUP4;;;;;;1;G;GBP;;23,41;1;;;K4;;229.927,84;4.954,15;8146;ZLAR;;RUB;599;;130;B13;;A02;702;7649;9.141,44;106.118,57;1;5,06;29502409;100;2013-10-14;1;146546184;G1;M;397.298,13;B1;;3405807;50;672;;;;KZ10;1;;OF3;;776;2013-11-29;SP6;1014292748;;GBP;2013-11-24;LO10;2013-04-06;170.920,73;345.346,39;197.148,58;119.930,09;347.620,74;200264.86;83.169,46;2013-03-11;SD;;;
141209;50;KZ;I;2013-08-28;L;2;STD;1;2418104;RU10;500;9;C05;2013-07-23;2;;2013-10-29;1;S4;S0;;COLLINS-PROSERVICES;CCROUP7;;;;;;1;G;GBP;;22,67;1;;;K4;;38.317,77;2.947,75;360;ZSAR;;RON;599;;130;;;;702;8989;1.606.086,01;396.162,66;1;6,87;29502409;100;2013-10-14;1;146546184;G1;M;302.349,80;B1;;3405807;60;865;;;;KZ10;1;;OF3;;219;2013-11-29;SP8;1014292748;;KZT;2013-11-24;LO10;2013-04-06;151.088,02;16.510,41;307.905,33;73.259,02;250.679,93;68773.7;100.800,67;2013-03-03;SD;;;
141210;10;KZ;I;2013-08-28;L;11;MIN;1;2418104;BE10;600;9;C05;2013-11-05;3;;2013-10-29;1;S4;S0;;GLENNVILLE-MEDICALSUPPLIES;CCROUP2;;;;;;1;B;GBP;;13,92;1;;;K4;;244.875,48;11.934,48;3603;ZSAR;;RON;599;;130;;R01;;702;2890;3.172.271,02;326.229,09;7;7,96;29502409;100;2013-10-14;1;111001729;G1;M;184.152,52;B1;;3405808;10;545;;;;KZ10;1;27;OF5;;808;2013-11-29;SP12;1011566882;;KZT;2013-11-24;LO10;2013-02-25;81.145,68;8.002,72;279.471,48;33.497,34;374.221,51;171295.76;83.965,26;2013-03-20;SD;;;
141210;20;M;I;2013-05-29;H;8;M3;1;2418104;GE10;300;9;C05;2013-11-05;3;;2013-10-29;1;S4;S0;;GLENNVILLE-MEDICALSUPPLIES;CCROUP11;104;;;;;1;G;GBP;;9,01;1;;;K4;;168.001,79;16.683,08;279;ZSE2;;RON;157;;130;B12;;;702;9131;429.219,89;376.193,30;8;9,66;29502409;104;2013-10-14;1;111001729;G1;KZ;215.685,45;B1;;3405808;20;435;;;;KZ10;1;27;OF5;;196;2013-11-29;SP12;1011566882;;KZT;2013-11-24;LO10;2013-02-25;87.644,49;235.160,26;241.415,79;79.840,53;37.940,06;167703.84;361.875,16;2013-10-10;SD;;;
141210;30;M;I;2013-05-29;C;11;MIN;1;2418104;10;100;9;C01;2013-11-05;2;;2013-10-29;1;S4;S0;;GLENNVILLE-MEDICALSUPPLIES;CCROUP4;103;;;;;1;G;GBP;;7,99;1;;;K4;;278.973,04;26.543,04;5847;ZSE2;;RON;157;;130;;;;702;7135;993.950,30;200.121,85;7;7,79;29502409;104;2013-10-14;1;111001729;G1;KZ;360.420,36;B1;;3405808;30;176;;;;KZ10;1;27;OF7;;123;2013-11-29;SP12;1011566882;;PLN;2013-11-24;LO13;2013-02-25;111.697,01;186.311,09;173.614,72;319.857,86;143.481,17;359246.24;346.287,67;2013-04-08;SD;;;
141210;40;KZ;I;2013-05-29;B;9;STD;1;2418104;RU11;500;9;C01;2013-11-05;11;;2013-03-20;1;S4;S0;;GLENNVILLE-MEDICALSUPPLIES;CCROUP10;106;;;;;1;G;GBP;;2,06;1;;;K4;;131.943,14;30.190,73;8578;ZSE2;;RON;706;;130;B13;;;702;939;333.460,69;257.460,66;5;5,78;29502409;106;2013-01-13;1;111001729;G1;KZ;371.500,80;B1;;3405808;40;733;;;;KZ10;1;27;OF7;;85;2013-11-29;SP12;1011566882;;PLN;2013-11-24;LO13;2013-02-25;201.244,26;291.620,37;377.544,11;204.983,31;292.733,53;246062.15;122.974,20;2013-03-25;SD;;;
141210;50;KZ;I;2013-05-29;B;11;M3;1;2418104;BE10;600;9;C01;2013-11-05;13;;2013-03-20;1;S4;S0;;GLENNVILLE-MEDICALSUPPLIES;CCROUP2;104;;;;;1;G;RON;;2,73;1;;;K4;;193.334,04;20.437,02;9304;ZSE2;;RON;706;;130;;;;;4271;1.614.399,09;238.461,31;2;3,08;29502409;106;2013-01-13;1;111001729;G1;KZ;311.764,98;B1;;3405808;50;217;;;;KZ10;1;27;OF7;;830;2013-11-29;SP3;1011566882;;PLN;2013-11-24;LO13;2013-02-25;274.877,54;156.008,65;311.504,04;213.193,35;104.479,94;268205.73;120.471,39;2013-06-22;SD;;;
141210;60;KZ;I;2013-05-29;C;13;STD;1;2418043;RO10;700;3;C01;2013-11-05;9;;2013-03-20;1;S4;S0;;GLENNVILLE-MEDICALSUPPLIES;CCROUP11;;;;;;1;G;RON;;17,15;1;;;K4;;177.644,51;12.715,57;3306;ZSE2;;RON;706;;551;;;;;4711;1.425.576,19;35.337,07;8;6,76;29502409;108;2013-01-13;1;111001729;G1;KZ;151.013,94;B1;;3405808;60;386;;;;KZ10;1;27;OF7;;852;2013-11-29;SP9;1016689179;;PLN;2013-11-24;LO3;2013-02-25;329.262,06;191.410,12;102.208,76;236.096,19;153.573,45;286481.57;75.491,82;2013-02-27;SD;;;
141211;10;M;I;2013-05-29;H;10;STD;1;2418043;BE10;600;3;C01;2013-11-05;9;;2013-03-20;1;S4;S0;;BROXTON-MOTORS;CCROUP5;;;;;;1;H;RON;;15,58;1;;;K4;;128.920,38;1.667,61;438;ZSE2;;EUR;706;;551;;;;;6775;848.129,73;230.864,26;5;6,31;18156271;108;2013-01-13;1;111001729;G1;KZ;131.499,40;B1;;3405809;10;244;;;;RU10;1;211;OF7;;811;2013-11-29;SP9;1016689179;;PLN;2013-11-24;LO3;2013-08-26;169.834,07;330.487,67;24.859,15;200.855,54;378.164,24;235189.67;58.724,37;2013-06-20;SD;;;
141211;20;M;I;2013-06-15;B;11;TO;1;2418043;BE10;700;3;C01;2013-11-05;3;;2013-03-20;1;S4;S0;;BROXTON-MOTORS;CCROUP3;;;;;;1;H;RON;;10,59;1;;;K4;;166.129,36;5.853,53;2131;Y004;;EUR;706;;462;;;;;1664;2.250.605,36;141.581,53;2;7,55;18156271;108;2013-01-13;1;111001729;G1;KZ;349.427,59;B1;;3405809;20;858;;;;RU10;1;211;OF7;;868;2013-11-29;SP9;1027788206;;PLN;2013-11-24;LO11;2013-08-26;268.372,27;164.377,03;351.569,82;186.059,15;76.859,21;210091.12;325.884,20;2013-10-22;SD;;;
141211;30;M;I;2013-06-15;G;10;MIN;1;2418043;GB10;300;2;C01;2013-11-23;5;;2013-08-15;1;S2;S0;;BROXTON-MOTORS;CCROUP5;;;;;;1;H;RON;;22,13;1;;;K4;;68.776,30;38.658,02;4784;ZWEN;;EUR;706;;462;;;;;4977;3.155.068,42;334.322,55;6;3,02;23478671;108;2013-11-03;1;153537550;G1;KZ;345.949,17;B1;;3405809;30;737;;;;RU10;1;211;OF7;;542;2013-11-29;SP9;1014108307;;PLN;2013-11-24;LO3;2013-08-26;154.089,45;131.514,72;338.383,55;172.917,23;53.663,12;78688.78;92.146,41;2013-10-11;SD;;;
141211;40;KZ;I;2013-06-15;G;11;M3;1;2418043;RO10;400;2;C01;2013-11-23;12;;2013-04-28;1;S2;S0;;BROXTON-MOTORS;CCROUP2;;;;;;1;H;RON;;12,02;1;;;K4;;90.107,76;33.400,73;3095;Y047;;EUR;706;;462;;;;;7281;563.097,04;355.766,94;8;4,06;23478671;108;2013-11-03;1;153537550;G1;KZ;28.667,05;B1;;3405809;50;352;;;;RU10;1;211;OF7;;842;2013-11-29;SP2;1025623729;;PLN;2013-03-13;LO3;2013-08-26;6.603,73;161.476,37;175.659,49;343.930,51;204.511,56;45793.35;394.907,00;2013-10-16;SD;;;
141211;50;KZ;I;2013-06-15;G;2;STD;1;2418043;NL11;700;2;C01;2013-11-23;7;;2013-04-28;1;S2;S0;;BROXTON-MOTORS;CCROUP3;;;;;;1;H;RON;;16,14;1;;;K4;;151.160,32;13.037,30;3167;YQ05;;EUR;744;;462;;;;;304;2.138.490,93;114.294,83;4;9,69;23478671;102;2013-11-03;1;153537550;G1;KZ;262.061,06;B1;;3405809;60;202;;;;RU10;1;211;OF7;;671;2013-11-29;SP2;1022473803;;PLN;2013-03-13;LO3;2013-08-26;34.429,85;166.711,68;172.726,60;102.182,64;234.174,34;279344.49;308.482,23;2013-06-21;SD;;;
141211;60;KZ;I;2013-06-15;C;9;MIN;1;2418043;RU10;800;2;C01;2013-11-23;14;;2013-04-28;1;S2;S0;;BROXTON-MOTORS;CCROUP5;;;;;;1;G;RON;;17,60;1;;;K4;;201.442,96;9.304,01;258;Y070;;EUR;744;;462;;;;;2376;3.158.545,88;15.659,30;8;2,73;23478671;102;2013-11-03;1;203195865;G1;KZ;93.885,04;B1;;3405809;80;511;;;;RU10;1;211;OF7;;137;2013-11-29;SP1;1022473803;;PLN;2013-03-13;LO3;2013-06-23;187.727,77;355.487,43;334.581,67;274.304,93;109.790,11;385171.56;374.487,41;2013-04-10;SD;;;
141212;10;KZ;I;2013-06-15;G;7;M3;1;2418043;BE10;400;2;C01;2013-11-23;10;;2013-02-21;1;S8;S0;;ROCHELLE-INSURANCE;CCROUP3;106;;;;;1;G;RON;;17,96;1;;;K4;;185.064,41;11.904,69;1453;Y070;;EUR;744;;620;;;;;3218;3.916.917,72;125.680,23;1;4,17;23478671;102;2013-11-03;1;203918627;G1;KZ;103.755,97;B1;;3405810;20;479;;;;RU10;1;;OF7;;354;2013-11-29;SP1;1021411660;;PLN;2013-03-13;LO3;2013-06-23;78.735,27;46.739,23;315.026,21;377.046,57;328.409,94;169041.25;242.233,96;2013-03-24;SD;;;
141212;20;KZ;I;2013-06-15;L;8;MIN;1;2418043;UA10;500;2;C01;2013-11-23;4;;2013-02-19;1;S8;S0;;ROCHELLE-INSURANCE;CCROUP8;103;;;;;1;B;RUB;;9,54;1;;;K4;;247.905,22;33.469,32;4071;ZGB1;;EUR;744;;620;;;BDB;;4588;3.798.989,76;357.455,16;4;9,55;23478671;102;2013-11-03;1;203918627;G1;KZ;192.159,19;B1;;3405810;30;986;;;;RU10;1;;OF7;;840;2013-11-29;SP1;1019457918;;PLN;2013-03-13;LO3;2013-06-23;47.023,26;184.343,87;71.458,63;387.096,48;251.538,91;398917.18;320.523,78;2013-04-20;SD;;;
141212;30;KZ;I;2013-06-15;C;3;STD;1;2418043;RO60;600;2;C01;2013-11-23;4;;2013-08-07;1;S8;S0;;ROCHELLE-INSURANCE;CCROUP2;;;;;;1;B;RUB;;7,11;1;;;K4;;125.702,88;2.585,16;7173;ZWES;;EUR;744;;620;;;BDB;;2272;3.571.580,77;137.449,40;1;5,45;10708332;102;2013-11-03;1;203918627;G1;KZ;319.073,90;B1;;3405810;40;31;;;;RU10;1;;OF7;;298;2013-11-29;SP1;1019457918;;PLN;2013-03-13;LO3;2013-06-23;195.388,21;16.489,59;70.456,03;157.748,22;174.788,73;308399.28;309.004,82;2013-06-14;SD;;;
141213;10;M;I;2013-06-15;L;1;TO;1;2418043;PL10;500;2;C02;2013-06-06;2;;2013-08-04;1;S8;S0;;COLLINS-PROSERVICES;CCROUP6;;;;;;1;B;RUB;;15,51;1;;;K4;;26.845,99;21.066,28;7193;ZBX;;EUR;337;;620;;;BDB;;6938;2.259.655,84;150.174,88;9;8,67;10708332;102;2013-11-03;1;203918627;G1;KZ;361.828,14;B1;;3405811;10;805;;;;RO10;1;26;OF7;;480;2013-11-29;SP11;1019457918;;GEL;2013-09-12;LO3;2013-06-23;370.648,04;370.605,02;296.821,50;83.159,91;151.646,95;158010.87;28.654,16;2013-07-22;SD;;;
141213;20;M;I;2013-06-15;H;10;M3;1;2418043;PL10;500;2;C02;2013-06-06;11;;2013-09-18;1;S8;S0;;COLLINS-PROSERVICES;CCROUP10;;;;;;1;B;RUB;;10,02;1;;;K4;;285.774,46;6.007,30;3040;ZBX;;EUR;506;;620;;R01;BDB;;601;3.619.588,28;338.326,62;6;7,48;19031541;102;2013-11-03;1;203918627;G1;KZ;75.016,33;B1;;3405811;20;236;;;;RO10;1;26;OF7;;341;2013-11-29;SP11;1019457918;;PLN;2013-09-12;LO3;2013-06-23;291.831,08;87.012,29;291.257,76;338.508,85;390.184,34;327567.18;90.457,09;2013-01-03;SD;;;
141213;30;KZ;I;2013-06-15;B;2;ST;1;2418043;GB30;800;2;C01;2013-06-06;10;;2013-09-18;9;S8;S0;;COLLINS-PROSERVICES;CCROUP2;;;DED;;;1;B;RUB;;6,67;1;;;K4;;10.898,26;13.642,92;2824;ZBX;;SEK;506;;149;;;BDB;B01;214;2.449.692,25;303.160,10;8;7,78;19031541;102;2013-11-03;1;203918627;G1;M;331.363,52;B1;;3405811;30;742;;;;RO10;1;26;OF7;;859;2013-11-29;SP11;1016598396;;PLN;2013-09-12;LO3;2013-06-23;79.568,25;250.514,27;178.235,22;261.265,84;25.479,32;120007.66;174.391,27;2013-11-20;SD;;;
141213;40;KZ;I;2013-06-15;C;10;M3;1;2418043;RU10;700;2;C01;2013-10-23;12;;2013-09-18;9;S3;S0;;COLLINS-PROSERVICES;CCROUP4;;;;;;1;B;RUB;;11,23;1;;;K4;;10.935,94;18.588,67;1329;ZBX;;SEK;506;;149;B12;;702;B01;6781;3.623.951,50;388.930,97;4;9,88;19031541;102;2013-11-03;1;203918627;G1;KZ;305.536,42;B1;;3405811;40;843;;;;RO10;1;26;OF7;;741;2013-11-29;SP11;1016598396;;PLN;2013-09-12;LO1;2013-06-23;183.204,67;51.934,31;307.439,28;68.927,21;148.292,75;375056.21;310.104,77;2013-11-13;SD;;;
141213;50;KZ;I;2013-06-15;L;2;STD;1;2418043;GB30;100;10;C01;2013-10-23;9;;2013-09-18;1;S3;S0;;COLLINS-PROSERVICES;CCROUP6;;;;;;1;B;RUB;;9,82;1;;;K4;;63.201,71;13.139,76;6874;ZWES;;SEK;495;;773;;;702;B01;2563;1.196.817,15;143.906,39;8;3,08;19031541;102;2013-11-03;1;203918627;G1;KZ;396.497,41;B1;;3405811;50;709;;;;RO10;1;26;OF7;;957;2013-11-29;SP11;1014363779;;PLN;2013-09-12;LO5;2013-06-23;138.691,50;184.419,31;312.247,76;135.030,33;13.564,35;107432.67;223.073,28;2013-05-31;SD;;;
141213;60;KZ;I;2013-06-15;G;3;ST;1;2418043;GE10;200;10;C01;2013-10-23;1;;2013-09-18;1;S3;S0;;COLLINS-PROSERVICES;CCROUP4;;;;;;1;C;RUB;;8,94;1;;;K4;;235.273,80;24.673,21;1841;ZTXR;;SEK;495;;773;;;702;B01;8413;2.709.052,59;133.603,68;1;2,25;19031541;102;2013-11-03;1;203918627;G1;KZ;315.093,24;B1;;3405811;60;331;;;;RO10;1;26;OF7;;903;2013-11-29;SP11;1014363779;;PLN;2013-09-12;LO5;2013-06-23;138.615,12;266.311,84;48.424,87;197.495,78;360.625,15;45297.81;43.302,62;2013-10-22;SD;;;
141214;10;KZ;I;2013-06-15;G;5;M3;1;2418043;RO10;400;10;C01;2013-10-23;9;;2013-09-18;1;S3;S0;;ADRIAN-FURNISHINGS;CCROUP11;;;;;;1;C;RUB;;4,79;1;;;K4;;166.497,71;5.824,16;9368;ZTXR;;SEK;808;;416;;;702;B01;5655;3.887.132,23;217.324,86;2;7,80;19031541;102;2013-11-03;1;201269052;G1;KZ;75.951,74;B1;;3405812;20;561;;;;RO60;1;28;OF1;;907;2013-11-29;SP11;1024207608;M;PLN;2013-09-12;LO5;2013-05-02;151.438,33;249.522,89;256.820,17;151.110,15;274.874,47;174610.72;281.346,42;2013-09-23;SD;;;
141214;20;KZ;I;2013-06-21;L;13;STD;1;2418262;140;800;10;C01;2013-10-23;4;;2013-09-18;1;S3;S0;;ADRIAN-FURNISHINGS;CCROUP9;;;;;;1;H;RUB;;21,26;1;;;K4;;208.022,15;33.171,01;190;ZSAR;;SEK;808;;416;;;702;B01;8054;1.089.601,42;227.500,14;8;7,43;19031541;102;2013-11-03;1;201269052;G1;KZ;180.631,67;B1;;3405812;30;591;;;;RO60;1;28;OF1;;323;2013-11-29;SP11;1010524803;M;PLN;2013-09-12;LO5;2013-05-02;31.026,33;100.090,16;25.871,69;141.318,08;144.259,27;254187.29;323.056,35;2013-04-27;SD;;;
141215;10;KZ;I;2013-06-21;C;6;M3;1;2418262;140;600;9;C01;2013-10-23;8;;2013-08-25;1;S3;S0;;PEARSON-GYMNASIUM;CCROUP11;104;;;;;1;B;RUB;;6,50;1;;;K4;;226.455,30;8.249,04;8943;ZSAR;;SEK;808;;814;;;702;B01;3067;3.533.580,38;332.202,21;3;5,52;19031541;109;2013-11-03;1;153980434;G1;KZ;631,96;B1;;3405813;30;738;;;;RU10;1;;OF4;;109;2013-11-29;SP11;1011810936;M;SEK;2013-09-12;LO5;2013-05-02;341.721,02;132.774,99;321.489,87;380.097,50;291.420,29;220669.59;250.672,39;2013-04-10;SD;;;
141215;20;M;I;2013-06-21;C;5;STD;1;2418262;RO30;200;15;C01;2013-01-31;8;;2013-08-25;1;S3;S0;;PEARSON-GYMNASIUM;CCROUP2;;;;;;1;H;RUB;;14,49;1;;;K4;;159.466,07;9.296,32;220;Y004;;UAH;808;;814;;;CKO;B01;2214;1.983.704,32;204.223,60;2;7,39;19031541;104;2013-11-03;1;164531486;G1;KZ;170.320,37;B1;;3405813;40;921;;;;RU10;1;;OF8;;678;2013-02-28;SP11;1029738065;M;SEK;2013-01-28;LO3;2013-05-02;63.395,68;111.209,07;261.564,65;15.769,86;6.769,73;21558.11;280.164,92;2013-09-11;SD;;;
141216;10;M;I;2013-06-21;H;6;ST;1;2418596;GB10;300;15;C01;2013-01-31;4;;2013-02-11;1;S3;S0;;ELLAVILLE-OFFICESUPPLIES;CCROUP1;103;;;;;1;L;RUB;;19,15;1;;;K4;;174.821,49;36.839,51;1472;ZSAR;;UAH;808;;814;B12;;CKO;B01;5030;2.924.459,53;183.366,69;1;9,91;19031541;104;2013-11-03;1;132988075;G1;KZ;38.325,89;B1;;3405814;10;430;;;;RU10;1;;OF8;;652;2013-03-14;SP3;1029738065;;SEK;2013-01-28;LO7;2013-05-02;293.603,00;68.808,26;354.214,38;7.204,99;186.567,26;139928.83;39.526,17;2013-06-23;SD;;;
141216;20;M;I;2013-06-21;H;7;ST;1;2418147;SE10;700;15;C01;2013-01-31;14;;2013-02-11;1;S3;S0;;ELLAVILLE-OFFICESUPPLIES;CCROUP4;104;;;;;1;L;RUB;;5,70;1;;;K4;;192.111,93;23.871,87;391;ZSAR;;UAH;670;;761;;;CKO;;6508;3.525.428,74;327.946,34;5;9,97;25890937;108;2013-11-03;1;162677931;G1;KZ;231.722,29;B1;;3405814;20;845;;;;RU10;1;;OF8;;121;2013-08-07;SP3;1012135743;;SEK;2013-01-28;LO7;2013-10-28;222.575,62;115.202,60;302.141,23;375.316,73;179.255,94;10486.3;47.688,68;2013-07-31;SD;;;
141216;30;M;I;2013-10-16;G;2;MIN;1;2418147;GB10;100;15;C03;2013-01-31;3;;2013-02-11;1;S3;S0;;ELLAVILLE-OFFICESUPPLIES;CCROUP6;;;;;;1;C;RUB;;21,66;1;;;K4;;265.000,02;18.639,94;9758;ZSAR;;UAH;670;;374;;;803;;7421;2.367.839,33;9.099,14;5;2,19;25890937;108;2013-07-24;1;162677931;G1;KZ;215.272,24;B1;;3405814;30;225;;;;RU10;1;;OF8;;693;2013-08-07;SP3;1012135743;;SEK;2013-06-08;LO7;2013-10-28;323.440,60;197.807,48;234.496,44;169.896,09;275.786,56;181766.58;170.142,49;2013-08-05;SD;;;
141216;40;M;I;2013-03-25;L;9;MIN;1;2418169;KZ10;600;15;C03;2013-01-31;6;;2013-02-11;1;S3;S0;;ELLAVILLE-OFFICESUPPLIES;CCROUP6;;2;;;;1;G;RUB;;15,38;1;;;K4;;238.021,72;39.171,98;6321;ZLHA;;UAH;670;;374;;;803;;1530;1.261.476,44;7.939,67;4;8,81;19438157;108;2013-07-24;1;162677931;G1;KZ;389.859,63;B1;;3405814;40;951;;;;RU10;1;;OF8;;389;2013-02-03;SP13;1023525867;;SEK;2013-06-08;LO7;2013-10-28;375.118,46;321.320,93;241.092,24;379.205,52;62.763,20;135203.19;87.337,01;2013-07-22;SD;;;
